2018-10-22 21:57:19 - PHP Warning:  rmdir(/var/www/html/darazexpress/system/storage/cache/so): Directory not empty in /var/www/html/darazexpress/admin/controller/common/developer.php on line 70
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.bg.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.ca.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.cs.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.cy.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.da.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.de.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.el.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.en.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.es.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.et.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.eu.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.fa.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.fi.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.fr.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.gl.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.he.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.hr.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.hu.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.hy.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.id.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.it.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.ja.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.lb.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.lt.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.lv.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.mn.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.nl.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.nn.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.no.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.pl.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.pt.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.pt_BR.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.ro.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.ru.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.sk.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.sl.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.sq.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.sr_Cyrl.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.sr_Latn.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.sv.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.th.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.tr.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.uk.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.vi.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.zh_CN.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Resources/translations/validators.zh_TW.xlf): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/AbstractComparisonValidatorTestCase.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/AbstractConstraintValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/AllTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/AllValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/BicValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/BlankValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CallbackValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CardSchemeValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/ChoiceValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CollectionTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CollectionValidatorArrayObjectTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CollectionValidatorArrayTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CollectionValidatorCustomArrayObjectTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CollectionValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CompositeTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CountValidatorArrayTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CountValidatorCountableTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CountValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CountryValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/CurrencyValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/DateTimeValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/DateValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/EmailValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/EqualToValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/ExpressionValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/FileTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/FileValidatorObjectTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/FileValidatorPathTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/FileValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  mkdir(): No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 102
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/GreaterThanOrEqualValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/GreaterThanValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/GroupSequenceTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/IbanValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/IdenticalToValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/ImageValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/IpValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/IsFalseValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/IsNullValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/IsTrueValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/IsbnValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/IssnValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/LanguageValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/LengthValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/LessThanOrEqualValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/LessThanValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/LocaleValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/LuhnValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/NotBlankValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/NotEqualToValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/NotIdenticalToValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/NotNullValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/RangeValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/RegexTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/RegexValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/TimeValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/TypeValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/UrlValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/UuidValidatorTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Constraints/ValidTest.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/CallbackClass.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/ClassConstraint.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/ConstraintA.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/ConstraintAValidator.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/ConstraintB.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/ConstraintC.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/ConstraintWithValue.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/ConstraintWithValueAsDefault.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/Countable.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/CustomArrayObject.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/Entity.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/EntityInterfaceA.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/EntityInterfaceB.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/EntityParent.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/EntityParentInterface.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/EntityStaticCar.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/EntityStaticCarTurbo.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/EntityStaticVehicle.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/FailingConstraint.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/FailingConstraintValidator.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
2018-10-23 17:25:46 - PHP Warning:  copy(/var/www/html/storage/vendor/symfony/validator/Tests/Fixtures/FakeClassMetadata.php): failed to open stream: No such file or directory in /var/www/html/darazexpress/admin/controller/common/security.php on line 106
